年	月	日	時	分	縣市	allLocation	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	8	7	13	7	新竹市	新竹市3中華路五段美山路	24.7882139	120.9286821				8			70															3
2012	8	9	13	38	新竹市	新竹市1慈雲路埔頂一路路口	24.7874802	121.0095148				8			50															3
2012	8	9	15	57	新竹市	新竹市3經國路二段620號	24.801618	120.954132				8			50															3
2012	8	10	12	0	新竹市	新竹市1田美三街22巷6弄19號	24.81459865	120.9780795				8			50															3
2012	8	13	17	50	新竹市	新竹市1光復路二段學府路路口	24.8009967	120.9870539	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	8	14	21	0	新竹市	新竹市1南大路竹蓮街路口	24.7981942	120.9706866				8			50															3
2012	8	12	14	7	新竹市	新竹市2中山路640巷	24.8333941	121.027676	0	1	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	8	15	8	50	新竹市	新竹市1關東路19號	24.7824251	121.022525	0	1	0	8	1	5	50	14	9	1	5	4	3	7	4	4	5	5	4	2	17	2
2012	8	12	13	30	新竹市	新竹市2英明街5號	24.8065289	120.9674452				8			40															3
2012	8	15	7	24	新竹市	新竹市2延平路一段200號	24.80452095	120.9564977	0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	3	3
2012	8	15	9	0	新竹市	新竹市1慈雲路埔頂路路口	24.7874802	121.0095148				8			50															3
2012	8	15	14	0	新竹市	新竹市1東門街60號	24.8044371	120.972732	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	12	2
2012	8	7	10	23	新竹市	新竹市1經國路一段田美三街路口	24.8145218	120.9769905	0	2	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	8	9	7	55	新竹市	新竹市3中華路五段208巷	24.7855805	120.9166773	0	1	0	8	1	5	50	4	2	1	5	4	5	7	3	1	10	5	5	2	17	2
2012	8	9	13	30	新竹市	新竹市1公道五路溪埔路路口	24.7983487	121.0086791				8			50															3
2012	8	12	8	35	新竹市	新竹市1愛民街科學園路路口	24.7850877	121.0083669	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	8	8	19	10	新竹市	新竹市2湳雅街285號	24.822362	120.97579				8			50															3
2012	8	9	5	49	新竹市	新竹市1學府路215號	24.796109	120.982103				8			50															3
2012	8	10	1	7	新竹市	新竹市2經國路二段166號	24.810943	120.962472	0	1	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	8	11	13	17	新竹市	新竹市2中正路396號	24.8149673	120.9622925				8			50															3
2012	8	15	22	48	新竹市	新竹市1民生路189號	24.8110878	120.9761747	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	17	2
2012	8	9	6	51	新竹市	新竹市2中華路二段振興路口	24.8054856	120.9771749	0	2	0	8	1	5	50	5	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	9	12	12	新竹市	新竹市1民主路195號	24.813215	120.977412				8			50															3
2012	8	14	21	57	新竹市	新竹市1建華街5號	24.793721	120.974242				8			50															3
2012	8	13	8	16	新竹市	新竹市1光華街59巷	24.81542605	120.9724146				8			50															3
2012	8	9	15	56	新竹市	新竹市1中華路一段12號	24.819264	120.995137				8			50															3
2012	8	16	6	55	新竹市	新竹市2湳雅街鐵道路路口	24.8219504	120.9716382	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	9	5	5	2	16	2
2012	8	9	7	27	新竹市	新竹市1南大路750-1號	24.7902002	120.965189	0	1	0	8	1	5	40	14	9	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	8	16	9	40	新竹市	新竹市1光復路一段關新路路口	24.7832442	121.0177491	0	1	0	8	1	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	12	2
2012	8	16	9	52	新竹市	新竹市2中山路257號	24.8015	120.961137	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	27	2
2012	8	9	17	25	新竹市	新竹市2西大路512號	24.80532	120.963276	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	8	15	16	0	新竹市	新竹市2竹港大橋與東西向快速道路口	24.8461108	120.9375003	0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	15	17	38	新竹市	新竹市1寶山路200巷	23.8548668	120.983603				8			50															3
2012	8	16	15	15	新竹市	新竹市2東大路二段232巷	24.824575	120.966105	0	1	0	8	1	5	50	3	18	1	5	4	5	7	4	4	10	5	5	2	8	2
2012	8	9	13	48	新竹市	新竹市2延平路一段545號	24.80506595	120.9443094				8			50															3
2012	8	9	18	25	新竹市	新竹市2東大路四段103號	24.842419	120.933528	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	4	2	17	2
2012	8	17	1	34	新竹市	新竹市2田美三街102號	24.817935	120.977089																						3
2012	8	6	14	25	新竹市	新竹市1光復路二段760號	24.79834225	120.9906022	0	1	0	8	1	5	50	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	8	16	18	50	新竹市	新竹市1埔頂一路慈雲路路口	24.7929205	121.0125589				8			50															3
2012	8	17	9	30	新竹市	新竹市1臺68線(東向西)9.1k	24.8356092	120.9235789				8			90															3
2012	8	14	8	50	新竹市	新竹市1公園路173號	24.80468405	120.9819644				8			50															3
2012	8	14	10	30	新竹市	新竹市1公道五路三段423號	24.81462735	120.9857367				8			50															3
2012	8	13	17	0	新竹市	新竹市3中華路四段411巷30弄1號	24.791778	120.938372				8			30															3
2012	8	14	16	53	新竹市	新竹市1經國路民生路路口	24.813089	120.9758769				8			50															3
2012	8	17	8	6	新竹市	新竹市1埔頂路崇和路	24.7915906	121.0157262	0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	4	5	1	13	3
2012	8	17	12	5	新竹市	新竹市1光復路一段49號	24.781077	121.025065	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	8	17	12	25	新竹市	新竹市1南大路22巷						8			50															3
2012	8	14	17	27	新竹市	新竹市3中華路四段番子橋南下車道			0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	17	1	33	新竹市	新竹市2經國路二段城北街路口			0	1	0	7	3	5	50	4	1	1	4	4	5	7	1	1	10	5	5	2	3	2
2012	8	17	19	10	新竹市	新竹市1龍山西路181巷口			1	0	0	7	4	5	50	3	18	1	5	4	5	7	4	4	10	5	5	2	3	1
2012	8	16	19	8	新竹市	新竹市2北大路294號						6			50															3
2012	8	17	21	6	新竹市	新竹市1光復路二段東光路路口			0	1	0	8	3	5	50	4	2	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	8	15	17	20	新竹市	新竹市1東南街167巷53弄東南街路口			0	0	0	8	1	5	40	13	9	1	5	4	5	7	4	4	10	5	5	2	15	3
2012	8	10	11	45	新竹市	新竹市1南大路417巷			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	8	15	16	10	新竹市	新竹市2中正路民富街路口						8			50															3
2012	8	17	18	35	新竹市	新竹市2台68線快速道路6.1K						8			90															3
2012	8	17	20	40	新竹市	新竹市2西大路439號						8			50															3
2012	8	10	14	25	新竹市	新竹市1光復路二段372號			0	1	0	8	1	5	50	14	9	1	5	4	5	7	1	1	1	4	5	2	13	2
2012	8	11	6	35	新竹市	新竹市1西大路61號			0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	4	2	13	2
2012	8	11	12	55	新竹市	新竹市1光復路二段362-8號			0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	13	2
2012	8	6	18	40	新竹市	新竹市1中華路一段255巷			0	1	0	8	3	5	40	9	9	1	5	4	5	7	4	4	10	5	5	2	11	2
2012	8	11	14	40	新竹市	新竹市1光復路二段公園路路口	24.790798	121.0055625	0	1	0	8	1	5	50	5	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	8	17	15	49	新竹市	新竹市1東南街96巷	24.79832055	120.9730534	0	3	0	6	1	5	50	4	1	1	4	4	5	7	1	1	10	5	5	2	15	2
2012	8	15	19	50	新竹市	新竹市2武陵路173號(荷蘭村)	24.8216837	120.9673839				8			50															3
2012	8	15	17	55	新竹市	新竹市3中華路四段226巷	24.7952866	120.9490165				8			50															3
2012	8	16	0	20	新竹市	新竹市1食品路47號	24.799843	120.981257	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	3	2
2012	8	16	18	1	新竹市	新竹市3中華路四段136號	24.796262	120.950847	0	3	0	6	1	5	50	14	8	1	4	4	5	7	4	4	1	4	4	2	12	2
2012	8	15	14	12	新竹市	新竹市1慈雲路埔頂二路路口	24.7874802	121.0095148				8			50															3
2012	8	17	17	44	新竹市	新竹市2延平路一段118巷	24.804174	120.95798	0	2	0	7	1	5	40	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	8	17	19	46	新竹市	新竹市2中山路149號	24.803178	120.963827	0	1	0	7	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	12	2
2012	8	18	14	17	新竹市	新竹市1金城一路23號	24.793799	121.00186				8			50															3
2012	8	18	11	37	新竹市	新竹市1明湖路103號	24.794466	120.968514	0	2	0	8	1	5	40	11	9	1	4	4	5	7	4	4	10	5	5	1	2	2
2012	8	18	14	22	新竹市	新竹市1光復路二段學府路路口	24.8009967	120.9870539				8			50															3
2012	8	17	21	30	新竹市	新竹市1食品路267巷	24.795351	120.973602	0	2	0	7	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	8	12	14	32	新竹市	新竹市1光復路一段448-2號	24.7846641	121.013784	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	8	18	13	45	新竹市	新竹市1柴橋路350號前	24.7662169	120.9623674	0	0	0	6	1	5	50	14	9	1	4	4	5	7	4	4	5	2	5	2	17	3
2012	8	15	8	14	新竹市	新竹市1振興路123號	24.7961838	120.959461				8			50															3
2012	8	14	18	6	新竹市	新竹市1南大路530號	24.794747	120.964901	0	1	0	8	2	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	8	13	18	25	新竹市	新竹市2成功路13巷4弄12號	24.8152244	120.9571489				8			40															3
2012	8	6	12	29	新竹市	新竹市2東大路三段541號	24.840431	120.9373654				8			50															3
2012	8	10	10	4	新竹市	新竹市1公園路98號						8			50															3
2012	8	10	7	27	新竹市	新竹市1食品路南大路路口						8			50															3
2012	8	18	19	20	新竹市	新竹市1中華路二段自由路路口						8			50															3
2012	8	15	8	46	新竹市	新竹市2延平路一段214巷竹光路路口			0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	5	4	1	2	10	2
2012	8	18	21	20	新竹市	新竹市2東大路三段423號			0	2	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	5	5	2	2	2
2012	8	12	0	20	新竹市	新竹市3中華路四段經國路路口						8			50															3
2012	8	18	23	55	新竹市	新竹市2崧嶺路121巷						8			50															3
2012	8	6	14	21	新竹市	新竹市2大同路、建興路口						8			50															3
2012	8	19	1	15	新竹市	新竹市2中正路經國路路口						8			50															3
2012	8	7	13	58	新竹市	新竹市1水源街建中一路路口						8			50															3
2012	8	7	16	14	新竹市	新竹市2西濱快速道路天府路路口			0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	8	12	18	50	新竹市	新竹市1食品路105號						8			50															3
2012	8	12	19	49	新竹市	新竹市1忠孝路八德路路口						8			50															3
2012	8	12	21	27	新竹市	新竹市1光復路一段663號						8			50															3
2012	8	16	13	35	新竹市	新竹市3中華路五段大庄路路口			0	1	0	8	1	5	50	4	2	1	5	4	5	7	2	1	1	4	4	2	16	2
2012	8	18	8	31	新竹市	新竹市2西大路469巷22號						8			40															3
2012	8	14	19	12	新竹市	新竹市2經國路二段462號			0	1	0	8	3	5	50	14	12	1	5	4	5	7	4	4	1	4	4	2	16	2
2012	8	13	23	16	新竹市	新竹市1關東路225號對面						8			50															3
2012	8	18	9	10	新竹市	新竹市2東大路三段232巷			0	4	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	8	19	8	40	新竹市	新竹市2東大路三段機場彎道			0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	4	5	5	1	12	2
2012	8	19	7	21	新竹市	新竹市3中華路六段716-2號						8			70															3
2012	8	19	11	55	新竹市	新竹市1光復路二段257號						8			50															3
2012	8	19	15	20	新竹市	新竹市2中山路103號仁德街路口						8			50															3
2012	8	18	18	0	新竹市	新竹市1長春街118巷			0	1	0	6	1	5	40	3	1	1	4	4	5	7	4	4	10	5	5	2	16	2
2012	8	12	16	29	新竹市	新竹市2中山路122號						8			50															3
2012	8	18	14	10	新竹市	新竹市2榮濱路19巷			0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	8	16	18	47	新竹市	新竹市2						8			80															3
2012	8	19	12	19	新竹市	新竹市1忠孝路東光路路口			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	14	23	28	新竹市	新竹市3振興路109巷口						8			40															3
2012	8	19	13	29	新竹市	新竹市1林森路125號	24.8000661	120.966183	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	12	2
2012	8	19	16	44	新竹市	新竹市2中山路375號	24.8003931	120.958534				8			50															3
2012	8	19	19	0	新竹市	新竹市1高翠路327巷口弄	24.7779551	120.984617	0	1	0	8	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	13	2
2012	8	8	16	14	新竹市	新竹市1光復路二段64號	24.7922081	121.003329				8			50															3
2012	8	13	18	15	新竹市	新竹市1光復路二段大學路路口	24.7910677	121.0049133				8			50															3
2012	8	19	18	3	新竹市	新竹市1慈雲路埔頂二路路口	24.7874802	121.0095148	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	1	5	4	2	16	2
2012	8	20	6	0	新竹市	新竹市3牛埔東路牛埔南路路口	24.7922354	120.9323808				8			50															3
2012	8	19	16	30	新竹市	新竹市2西大路759號	24.8119191	120.95474				8			50															3
2012	8	19	11	0	新竹市	新竹市1光復路二段400號	24.797107	120.996783				8			50															3
2012	8	9	9	31	新竹市	新竹市3中山路778巷	24.923201	121.059238				8			40															3
2012	8	14	18	48	新竹市	新竹市1慈雲路17454路燈稈前	24.79311235	121.0115108				8			50															3
2012	8	17	17	23	新竹市	新竹市1光復路二段289號	24.79834225	120.9906022				8			50															3
2012	8	17	18	22	新竹市	新竹市1建新路110巷2號	24.7988601	120.999742				8			40															3
2012	8	20	1	12	新竹市	新竹市1林森路32號	24.801872	120.9689311	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	17	2
2012	8	17	17	10	新竹市	新竹市3內湖路124號	24.742297	120.90578				8			50															3
2012	8	20	9	40	新竹市	新竹市1高峰路6號	24.793877	120.972681	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	12	2
2012	8	20	11	30	新竹市	新竹市2東大路四段101號	24.842397	120.933571				8			50															3
2012	8	20	10	58	新竹市	新竹市3南港街23號			0	1	0	8	1	5	50	11	9	1	5	4	5	7	4	4	9	5	5	2	11	2
2012	8	14	18	30	新竹市	新竹市3中華路五段美山路路口附近						8			50															3
2012	8	12	20	20	新竹市	新竹市2湳雅街28號						8			50															3
2012	8	20	17	50	新竹市	新竹市3西濱快速道路與南港街106巷口			0	1	0	8	2	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	8	20	19	16	新竹市	新竹市2西濱路與臺68線往東入口			0	2	0	8	3	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	20	21	27	新竹市	新竹市1食品路西大路路口						8			50															3
2012	8	15	19	50	新竹市	新竹市3延平路二段519巷						8			50															3
2012	8	14	15	30	新竹市	新竹市1光復路一段525巷			0	1	0	8	1	5	40	11	9	1	5	4	5	7	4	4	10	5	5	1	11	2
2012	8	14	18	3	新竹市	新竹市1光復路一段576巷						8			50															3
2012	8	16	8	15	新竹市	新竹市3美森街8巷1號						8			50															3
2012	8	15	13	25	新竹市	新竹市1公道五路一段經國路路口						8			50															3
2012	8	7	19	45	新竹市	新竹市1水源街22巷口弄						8			40															3
2012	8	14	19	13	新竹市	新竹市1建新路50號						8			50															3
2012	8	16	9	25	新竹市	新竹市3中華路四段496號			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	8	15	7	12	新竹市	新竹市1培英街35巷食品路路口155巷口			0	2	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	8	15	10	19	新竹市	新竹市1中華路二段新竹火車站前入口車道						8			20															3
2012	8	15	11	20	新竹市	新竹市3中華路五段海山陸橋上			0	1	0	8	1	5	50	8	9	1	5	4	5	7	4	4	1	4	5	2	20	2
2012	8	15	12	59	新竹市	新竹市3景觀大道			0	2	0	8	1	5	40	14	8	1	5	4	5	7	4	4	1	4	1	2	18	2
2012	8	7	18	10	新竹市	新竹市1光復路二段902巷公園路路口227巷路口			0	2	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	8	16	17	34	新竹市	新竹市1介壽路13號	24.7788002	121.0189417	0	1	0	6	2	5	50	14	9	1	4	4	5	7	4	4	1	4	5	1	12	2
2012	8	18	21	41	新竹市	新竹市1民權路163號	24.80911135	120.9742641				6			50															3
2012	8	18	20	25	新竹市	新竹市1學府路東南街路口	24.7941237	120.9767422				6			50															3
2012	8	13	20	10	新竹市	新竹市3浸水街25巷口弄	24.79820075	120.9364627				8			50															3
2012	8	20	8	58	新竹市	新竹市2中山路479-9號	24.8057471	120.967517				8			50															3
2012	8	20	15	10	新竹市	新竹市1慈雲路埔頂路路口	24.7874802	121.0095148				8			50															3
2012	8	21	6	40	新竹市	新竹市1金山23街金山南街口	39.03076985	106.3538138				8			50															3
2012	8	21	7	50	新竹市	新竹市1西大路110號前	24.796652	120.970667	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	11	2
2012	8	20	19	11	新竹市	新竹市3景觀大道五福路路口	24.7544226	120.9559179	0	2	0	8	3	5	70	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	20	21	13	新竹市	新竹市1經國路一段379巷10號	24.8140913	120.9792264				8			50															3
2012	8	14	18	47	新竹市	新竹市2光華東一街47號	24.817308	120.977187	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	6	2
2012	8	21	7	53	新竹市	新竹市2中正路285號	24.813294	120.963326	0	3	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	3	2
2012	8	20	14	20	新竹市	新竹市2經國路二段延平路路口	24.8047718	120.9556443	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	8	21	11	52	新竹市	新竹市2光華東一街101號	24.81715365	120.9777406				8			50															3
2012	8	14	19	50	新竹市	新竹市1埔頂所前	24.7949896	121.009835	0	1	0	8	4	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	3	2
2012	8	21	12	40	新竹市	新竹市1南大路興學街路口	24.7960145	120.9671324				8			50															3
2012	8	20	15	57	新竹市	新竹市1中華路二段東大路路口	24.8042903	120.9752282				8			50															3
2012	8	21	9	50	新竹市	新竹市3延平路二段342號	24.8083289	120.9338695				8			50															3
2012	8	21	14	0	新竹市	新竹市1光復路二段227號	24.799515	120.991103				8			50															3
2012	8	16	11	0	新竹市	新竹市3浸水南街50號	24.798266	120.92409	0	1	0	8	1	5	40	14	9	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	8	3	12	30	新竹市	新竹市1興學街興中街路口	24.7965397	120.9667442	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	8	21	19	55	新竹市	新竹市3牛埔東路568巷	24.7935484	120.9340072	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	4	5	5	1	18	2
2012	8	6	17	55	新竹市	新竹市1公道五路二段128號	24.79760605	121.0029783	0	1	0	8	1	5	50	14	8	1	5	4	5	7	4	4	1	5	1	2	18	2
2012	8	7	18	50	新竹市	新竹市1中華路二段東大路路口	24.8042903	120.9752282				8			50															3
2012	8	7	21	0	新竹市	新竹市2西大路605號	24.8096731	120.959004				8			50															3
2012	8	21	22	0	新竹市	新竹市1高峰路178-2號後門前	24.793965	120.972682				8			30															3
2012	8	9	18	32	新竹市	新竹市1光復路二段96號	24.792418	121.002798				8			50															3
2012	8	16	13	50	新竹市	新竹市3中華路四段牛埔南路路口	24.7887326	120.9300059	0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	8	18	8	30	新竹市	新竹市2光華北街國華街路口	24.8164941	120.9706882	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	8	9	17	55	新竹市	新竹市1八德路12774號路燈旁	24.80454395	120.983633				8			50															3
2012	8	21	7	34	新竹市	新竹市1金山20街22號	24.77573615	121.0252316				8			40															3
2012	8	19	9	20	新竹市	新竹市3牛埔路418號	24.7978771	120.943149				8			50															3
